scope,file,kind,reference,category,status,severity,resolvedPath,mimeType,expectedExtension,width,height,message
public,tmp/rhi044-public/the-sfcc-guide-to-finding-pod-numbers/index.html,renderedImage,/media/2025/going-to-salesforce-official-channels-b9f405d5e0.jpeg,ok,pass,info,tmp/rhi044-public/media/2025/going-to-salesforce-official-channels-b9f405d5e0.jpeg,image/jpeg,jpeg,1024,559,Reference resolves to an existing local file.
public,tmp/rhi044-public/third-party-api-caching-in-commerce-cloud/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/third-party-api-caching-in-commerce-cloud/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/third-party-api-caching-in-commerce-cloud/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/third-party-api-caching-in-commerce-cloud/index.html,renderedImage,/media/2024/clearing-httpclient-response-cache-c4b7ab1863.png,ok,pass,info,tmp/rhi044-public/media/2024/clearing-httpclient-response-cache-c4b7ab1863.png,image/png,png,300,142,Reference resolves to an existing local file.
public,tmp/rhi044-public/third-party-api-caching-in-commerce-cloud/index.html,renderedImage,/media/2024/configuring-underlying-clients-95d307a0e7.png,ok,pass,info,tmp/rhi044-public/media/2024/configuring-underlying-clients-95d307a0e7.png,image/png,png,300,145,Reference resolves to an existing local file.
public,tmp/rhi044-public/third-party-api-caching-in-commerce-cloud/index.html,renderedImage,/media/2024/sfcc-service-framework-b996d130d4.jpg,ok,pass,info,tmp/rhi044-public/media/2024/sfcc-service-framework-b996d130d4.jpg,image/jpeg,jpg,300,109,Reference resolves to an existing local file.
public,tmp/rhi044-public/third-party-api-caching-in-commerce-cloud/index.html,renderedImage,/media/2024/third-party-service-caching-results-e1731261763486-2847fa50c4.jpg,ok,pass,info,tmp/rhi044-public/media/2024/third-party-service-caching-results-e1731261763486-2847fa50c4.jpg,image/jpeg,jpg,1024,494,Reference resolves to an existing local file.
public,tmp/rhi044-public/what-is-the-ocapi-session-bridge/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/what-is-the-ocapi-session-bridge/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/what-is-the-ocapi-session-bridge/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/what-is-the-ocapi-session-bridge/index.html,renderedImage,/media/2022/session-bridge-guest-basket-insecure-order-a252675925.jpeg,ok,pass,info,tmp/rhi044-public/media/2022/session-bridge-guest-basket-insecure-order-a252675925.jpeg,image/jpeg,jpeg,1024,290,Reference resolves to an existing local file.
public,tmp/rhi044-public/what-is-the-ocapi-session-bridge/index.html,renderedImage,/media/2022/session-bridge-guest-basket-secure-order-df1146c25d.jpeg,ok,pass,info,tmp/rhi044-public/media/2022/session-bridge-guest-basket-secure-order-df1146c25d.jpeg,image/jpeg,jpeg,1024,302,Reference resolves to an existing local file.
public,tmp/rhi044-public/what-is-the-ocapi-session-bridge/index.html,renderedImage,/media/2022/session-bridge-mobile-app-v3-scaled-93e60b2f4b.jpeg,ok,pass,info,tmp/rhi044-public/media/2022/session-bridge-mobile-app-v3-scaled-93e60b2f4b.jpeg,image/jpeg,jpeg,2560,1625,Reference resolves to an existing local file.
public,tmp/rhi044-public/what-is-the-ocapi-session-bridge/index.html,renderedImage,/media/2023/bearer-token-authorization-header-e377c64b9c.png,ok,pass,info,tmp/rhi044-public/media/2023/bearer-token-authorization-header-e377c64b9c.png,image/png,png,1024,250,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/images/brand-mark.svg,ok,pass,info,tmp/rhi044-public/images/brand-mark.svg,,svg,95,126,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/media/2024/home-controller-routes-in-sfra-ca8b9d167a.jpg,ok,pass,info,tmp/rhi044-public/media/2024/home-controller-routes-in-sfra-ca8b9d167a.jpg,image/jpeg,jpg,1024,411,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/media/2024/home-show-sfra-controller-be0043f3bf.jpg,ok,pass,info,tmp/rhi044-public/media/2024/home-show-sfra-controller-be0043f3bf.jpg,image/jpeg,jpg,1023,451,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/media/2024/sfra-append-home-show-f8e98c7dcd.jpg,ok,pass,info,tmp/rhi044-public/media/2024/sfra-append-home-show-f8e98c7dcd.jpg,image/jpeg,jpg,300,183,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/media/2024/sfra-home-route-with-all-extension-points-2-7e4462fe3e.jpg,ok,pass,info,tmp/rhi044-public/media/2024/sfra-home-route-with-all-extension-points-2-7e4462fe3e.jpg,image/jpeg,jpg,300,240,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/media/2024/sfra-prepend-home-show-de79cdab82.jpg,ok,pass,info,tmp/rhi044-public/media/2024/sfra-prepend-home-show-de79cdab82.jpg,image/jpeg,jpg,300,184,Reference resolves to an existing local file.
public,tmp/rhi044-public/where-to-hook-into-an-sfra-controller/index.html,renderedImage,/media/2024/sfra-replace-home-show-d90b35f072.jpg,ok,pass,info,tmp/rhi044-public/media/2024/sfra-replace-home-show-d90b35f072.jpg,image/jpeg,jpg,300,183,Reference resolves to an existing local file.
