check_group,route,target_url,artifact,status,actual_outcome,notes
retire-route,/wp-json/wp/v2/posts/6122/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/617/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/6217/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/6248/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/6325/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/6585/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/664/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/6686/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/6708/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/6992/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/705/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/7399/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/7569/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/7774/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/7979/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/805/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/8465/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/8698/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/8853/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/896/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/9054/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/9476/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/9611/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/972/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/9752/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-json/wp/v2/posts/9935/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/wp-login.php,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/xmlrpc.php,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/xmlrpc.php?rsd,,,pass,excluded-request-aware-route,Request-aware retire route is excluded from static redirect outputs under the RHI-062 Model A exception.
sitemap-exclusion,/?p=10100,/chasing-clouds-catching-up-with-the-commercecrew-at-dreamforce-2023/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1011,/preparing-for-the-b2c-commerce-developer-certification/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=10175,/salesforce-b2c-commerce-cloud-23-10-release-a-comprehensive-overview/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=10453,/new-apis-and-features-for-a-headless-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=10508,/slicing-versus-variation-groups-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=10587,/leveraging-generic-mappings-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1061,/is-salesforce-certification-worth-it/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=10642,/mastering-chunk-oriented-job-steps-in-salesforce-b2c-commerce-cloud/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=10683,/why-circumventing-sfcc-quota-limits-is-a-bad-idea/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1077,/video/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11082,/sfcc-24-1-release-a-new-year-update/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11181,/understanding-locale-fallback-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1124,/server-side-performance-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11255,/a-look-at-the-salesforce-b2c-commerce-cloud-24-2-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11362,/the-attribute-fallback-system-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11566,/digging-into-the-b2c-commerce-cloud-24-3-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1161,/the-move-from-on-site-to-remote/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11627,/reflecting-on-2-years-of-blogging/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11658,/in-the-ring-ocapi-versus-scapi/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11710,/migrate-magento-passwords-using-argon2/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11734,/getting-to-know-the-sfcc-24-4-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11813,/getting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11871,/salesforce-connections-2024-and-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=11960,/what-is-new-in-sfcc-24-6/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12020,/the-latest-in-sfcc-version-24-7/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1207,/lets-go-live-ecdn/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12087,/it-sure-has-been-quiet-on-this-blog/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12231,/caching-in-the-sfcc-composable-storefront/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12325,/should-i-use-sfra-rest-endpoints-in-a-composable-storefront/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12372,/the-importance-of-origin-shielding/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12435,/swc-and-storybook-error-failed-to-load-native-binding/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12459,/sfcc-introduction/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12535,/third-party-api-caching-in-commerce-cloud/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1265,/certifications-for-salesforce-b2c-commerce-cloud/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12739,/storefront-protection-in-the-pwa-kit/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12775,/sending-emails-from-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12891,/local-vs-shared-variation-attributes-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12947,/mastering-sitemaps-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=12990,/lag-to-riches-a-pwa-kit-developers-guide/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1307,/salesforce-b2c-commerce-the-22-5-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=13098,/ai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=13242,/image-ine-sfcc-dis-for-developers/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=133,/pdf-and-salesforce-commerce-cloud-b2c/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=13311,/the-sfcc-guide-to-finding-pod-numbers/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=13328,/field-guide-to-custom-caches-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=13525,/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=13621,/kickstart-guide-for-new-sfcc-developers/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=13802,/a-dev-guide-to-combating-fraud-on-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1389,/sitegenesis-vs-sfra-vs-pwa/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=14004,/a-survival-guide-to-sfcc-platform-limits/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=14050,/real-time-inventory-checks-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=14142,/your-definitive-mobile-app-checklist/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=14159,/the-realm-split-field-guide-to-migrating-an-sfcc-site/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1551,/secure-coding-in-salesforce-b2c-commerce-cloud/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1631,/should-i-get-javascript-developer-i-certified/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1678,/community-repositories/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1869,/podcasts-for-salesforce-b2c-commerce-cloud/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1894,/salesforce-b2c-commerce-the-22-6-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=1931,/what-is-oci-omnichannel-inventory/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2082,/office-hours-for-salesforce-b2c-commerce-cloud/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2104,/the-journey-from-developer-to-architect/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2253,/three-things-to-secure-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2265,/how-to-use-ocapi-scapi-hooks/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2358,/salesforce-b2c-commerce-cloud-the-22-7-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2517,/lets-go-live-seo/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2688,/non-technical-sfcc-certifications/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2770,/creating-custom-ocapi-endpoints/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2942,/salesforce-b2c-commerce-cloud-22-8/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=2978,/how-to-get-salesforce-certification-vouchers/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3,/privacy-policy/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3042,/custom-ttf-fonts-in-pdf-for-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3433,/caching-rest-apis-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=352,/archive/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3641,/what-is-the-ocapi-session-bridge/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=365,/ideas/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3712,/salesforce-b2c-commerce-cloud-customer-erd/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3806,/salesforce-b2c-commerce-cloud-content-erd/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3837,/sfcc-basket-order-erd/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=3895,/lets-go-live-customer-migration/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4274,/the-salesforce-b2c-commerce-cloud-environment/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=431,/mail-attachments-in-b2c-commerce-cloud/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4455,/20-years-of-dreamforce/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4596,/the-deprecation-of-the-uuid-token-for-api-clients/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4795,/connecting-the-clouds-wedding-or-funeral/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4801,/me-myself-and-headless-a-composable-commerce-cloud-story/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4827,/the-path-to-being-an-architect/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4836,/headless/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4854,/life-with-goldie/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=4863,/inside-the-ohana/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=5072,/what-is-commerce-on-core/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=528,/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=5302,/salesforce-b2c-commerce-cloud-october-updates/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=5406,/salesforce-b2c-commerce-cloud-governance-and-quotas/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=567,/b2c-commerce-whats-new-in-the-22-3-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6122,/what-is-the-sfcc-managed-runtime/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=617,/slas-in-sfra-or-sitegenesis/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6217,/what-skills-do-i-need-as-a-sfcc-architect/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6248,/what-can-i-use-chatgpt-for-when-working-with-salesforce/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6325,/simplifying-the-salesforce-order-of-execution/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6585,/how-to-load-client-side-javascript-and-css-in-sfra/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=664,/b2c-commerce-whats-new-in-22-4/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6686,/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6708,/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=68,/about/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=6992,/life-is-about-choices/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=705,/helpful-salesforce-b2c-commerce-cloud-cli-tools/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=7399,/ai-automation-to-augmentation-at-work/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=7485,/salesforce-b2c-commerce-cloud-erd/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=7569,/salesforce-payments-experience-explained/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=7774,/a-new-day-for-commerce-recap/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=7979,/understanding-sfcc-instances/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=805,/salesforce-b2c-commerce-cloud-documentation/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=8465,/the-b2c-commerce-architect-certification/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=8698,/a-beginners-guide-to-webdav-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=8853,/guide-to-the-getprops-method-in-sfcc/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=896,/commerce-cloud-t-shirts-on-shirtforce/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=9054,/a-look-at-the-salesforce-b2c-commerce-cloud-23-6-release/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/?p=9446,/can-a-isslot-element-have-a-dynamic-id/,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
